epoch,global_step,loss,language_model_loss,classification_loss,contrastive_loss,dialect_loss,source_loss,mtp_loss,router_z_loss,balance_loss,gradient_norm,muon_gradient_norm,adamw_gradient_norm,lr_scale,tokens_seen,examples_seen,tokens_per_second,elapsed_seconds,peak_memory_gib,variant,seed,stage,progress,smoothed_loss
1,50,2.622255563735962,2.024921894073486,0.945142269134521,0,0.524618446826934,0,4.157914638519287,0.0,0.0,1.188551068305969,0.38019967079162603,0.924903452396392,0.9386360233179201,1282177,51200,2530.6887516349984,506.6514004030032,16.73710536956787,M0,4307,stage_s,0.21551724137931033,2.3007235527038574
1,60,2.252641916275024,1.750723481178283,0.675925195217132,0,0.47043842077255205,0,3.602421760559082,0.0,0.0,1.316061615943908,0.38139086961746205,0.924412906169891,0.902395796941249,1540808,61440,2582.583129489603,596.6150643540022,16.73710536956787,M0,4307,stage_s,0.25862068965517243,2.2922746658325197
1,70,2.245254516601562,1.646316289901733,0.886140823364257,0,0.48694723844528204,0,3.612708330154419,0.0,0.0,1.17385995388031,0.40952938795089705,0.9122959375381471,0.8589818083644161,1793076,71680,2619.093148498162,684.6171168170113,16.73710536956787,M0,4307,stage_s,0.3017241379310345,2.228274393081665
1,80,2.08426547050476,1.642501354217529,0.47684097290039,0,0.32621547579765303,0,3.164856910705566,0.0,0.0,1.086056947708129,0.41172522306442205,0.911307156085968,0.8092778411992381,2048714,81920,2463.2009892095243,831.7283116460021,16.73710536956787,M0,4307,stage_s,0.3448275862068966,2.2666119098663327
1,90,2.212505102157592,1.804111719131469,0.41763222217559803,0,0.28659123182296703,0,3.483715772628784,0.0,0.0,0.931845486164093,0.372917681932449,0.853972136974334,0.7542957248827961,2307843,92160,2499.9902428318946,923.1408028959995,16.73710536956787,M0,4307,stage_s,0.3879310344827586,2.2833845138549798
1,100,2.213707447052002,1.861085295677185,0.305715233087539,0,0.20286574959754902,0,3.670013666152954,0.0,0.0,0.928216695785522,0.31741800904273904,0.8722568750381471,0.69515473674796,2560088,102400,2535.7739375276506,1009.5884187910124,16.73710536956787,M0,4307,stage_s,0.43103448275862066,2.2016748905181878
1,110,2.323528051376342,1.9324824810028072,0.46695822477340704,0,0.24798871576786002,0,3.731991767883301,0.0,0.0,1.156849265098571,0.35495197772979703,0.9348835945129391,0.63305881676463,2818018,112640,2557.1192458747705,1102.028387822007,16.73710536956787,M0,4307,stage_s,0.47413793103448276,2.2158521175384513
1,120,1.5261080265045162,1.162606954574585,0.36829930543899503,0,0.32859843969345004,0,2.685537338256836,0.0,0.0,0.963799893856048,0.36149072647094704,0.893439769744873,0.569272058793821,3082817,122880,2465.467284812769,1250.3986643789976,16.73710536956787,M0,4307,stage_s,0.5172413793103449,2.0720228195190424
1,130,1.921739816665649,1.500324606895446,0.5407310724258421,0,0.38717406988143904,0,3.388442039489746,0.0,0.0,0.969981133937835,0.342308431863784,0.907572746276855,0.5050929772819971,3341674,133120,2494.7124878583886,1339.5026546200097,16.73710536956787,M0,4307,stage_s,0.5603448275862069,2.03951768875122
1,140,2.022426605224609,1.5046131610870361,0.6884469389915461,0,0.463704586029052,0,3.332029104232788,0.0,0.0,0.9448302388191221,0.356701284646987,0.874910473823547,0.44182807325155304,3609436,143360,2521.5651926452983,1431.4268021020107,16.73710536956787,M0,4307,stage_s,0.603448275862069,2.0015019893646238
1,150,1.5704928636550899,1.323580026626587,0.120398685336112,0,0.26712059974670405,0,3.2997536659240723,0.0,0.0,0.9346756935119621,0.337648838758468,0.8715571165084831,0.38076523770763004,3879187,153600,2542.935158492785,1525.4761754520005,16.73710536956787,M0,4307,stage_s,0.646551724137931,1.872859072685241
1,160,1.7518702745437622,1.323631525039672,0.560329377651214,0,0.433816492557525,0,3.277943134307861,0.0,0.0,0.87149566411972,0.31283357739448503,0.813412487506866,0.323147533891225,4141070,163840,2484.2384592612966,1666.9374007000006,16.73710536956787,M0,4307,stage_s,0.6896551724137931,1.7585275173187251
1,170,2.240452051162719,1.791456818580627,0.504680395126342,0,0.35631358623504605,0,4.011288642883301,0.0,0.0,0.9017276167869561,0.32659134268760603,0.840506315231323,0.270147892096305,4396876,174080,2499.3421399525214,1759.2133264649892,16.73710536956787,M0,4307,stage_s,0.7327586206896551,1.9013963222503656
1,180,2.202755212783813,1.743857741355896,0.516496002674102,0,0.286106050014495,0,3.699478149414062,0.0,0.0,0.8677313923835751,0.332148790359497,0.8016451597213741,0.22284523219146601,4662245,184320,2520.773358523296,1849.5296232149994,16.73710536956787,M0,4307,stage_s,0.7758620689655172,1.9575994014739986
1,190,1.647066473960876,1.223340034484863,0.49701380729675204,0,0.33490115404129,0,3.062060832977295,0.0,0.0,0.7836537361145021,0.280892848968505,0.7315820455551141,0.18220249992276602,4926564,194560,2535.9066172319817,1942.7229561700078,16.73710536956787,M0,4307,stage_s,0.8189655172413793,1.8825273752212517
1,200,2.361929178237915,1.943571209907531,0.444446682929992,0,0.297969341278076,0,3.606659889221191,0.0,0.0,1.034592390060424,0.39302814006805403,0.9195255041122431,0.14904706411523402,5180291,204800,2481.5818010272515,2087.4955634569924,16.73710536956787,M0,4307,stage_s,0.8620689655172413,2.040814638137817
1,210,2.074217081069946,1.723774433135986,0.44683274626731806,0,0.28942486643791204,0,3.458900928497314,0.0,0.0,0.9510475397109981,0.365224003791809,0.8781246542930601,0.12405387382952901,5438020,215040,2498.4558919411784,2176.5523327990086,16.73710536956787,M0,4307,stage_s,0.9051724137931034,2.1052839994430537
1,220,1.780134201049804,1.355795621871948,0.44163960218429504,0,0.487932443618774,0,2.886805772781372,0.0,0.0,0.829436540603637,0.31726551055908203,0.76635992527008,0.10773171834546001,5698553,225280,2512.74210816082,2267.8622615080094,16.73710536956787,M0,4307,stage_s,0.9482758620689655,2.0132204294204707
1,230,2.382359743118286,2.011227130889892,0.265733182430267,0,0.37331479787826505,0,3.828459978103637,0.0,0.0,0.9483733773231501,0.345675289630889,0.883131086826324,0.10041286967947101,5958656,235520,2528.103910871139,2356.9664104300027,16.73710536956787,M0,4307,stage_s,0.9913793103448276,2.0491413354873655
1,232,2.094759225845337,1.754238963127136,0.33938220143318104,0,0.27380827069282504,0,3.677848815917968,0.0,0.0,1.138437032699585,0.36111044883728005,0.932522118091583,0.10004588064575501,6000272,237231,2530.704061966739,2370.9892002689885,16.73710536956787,M0,4307,stage_s,1.0,2.1386798858642577
1,20,2.423639774322509,0.0,2.230895042419433,0,1.856524467468261,0,0.0,0.0,0.0,5.8526740074157715,0.26975405216217,0.9629291296005241,0.10989010989010901,149688,10240,8103.702975678118,18.471555589989293,8.468847274780273,M0,4307,stage_id,0.005494505494505495,2.423639774322509
1,40,1.4990801811218262,0.0,1.302365779876709,0,1.3499557971954341,0,0.0,0.0,0.0,2.518355131149292,0.27464410662651,0.9615455865859981,0.21978021978021903,302520,20480,8303.004517251175,36.43500366300577,8.622557640075684,M0,4307,stage_id,0.01098901098901099,1.9613599777221675
1,60,1.018558144569397,0.0,0.8903174400329591,0,0.9008484482765191,0,0.0,0.0,0.0,2.506167411804199,0.35248661041259705,0.9358164072036741,0.329670329670329,456716,30720,8466.89197079466,53.941399225994246,8.622557640075684,M0,4307,stage_id,0.016483516483516484,1.6470927000045774
1,80,0.673774600028991,0.0,0.578072130680084,0,0.599212527275085,0,0.0,0.0,0.0,2.496294021606445,0.376850396394729,0.926273822784423,0.43956043956043905,611173,40960,8375.200548601706,72.9741331510013,9.982586860656738,M0,4307,stage_id,0.02197802197802198,1.4037631750106807
1,100,0.8931869268417351,0.0,0.7938694357872,0,0.793084025382995,0,0.0,0.0,0.0,2.2115061283111572,0.41226217150688105,0.9110648036003111,0.549450549450549,764164,51200,8406.49517506519,90.90161643899046,9.982586860656738,M0,4307,stage_id,0.027472527472527472,1.3016479253768916
1,120,0.6354511976242061,0.0,0.553641736507415,0,0.582610964775085,0,0.0,0.0,0.0,1.8581277132034302,0.329488545656204,0.9441590905189511,0.659340659340659,916631,61440,8429.521982651862,108.74056700800429,9.982586860656738,M0,4307,stage_id,0.03296703296703297,0.9440102100372311
1,140,0.5947167277336121,0.0,0.5263179540634151,0,0.5249391794204711,0,0.0,0.0,0.0,1.911876797676086,0.37981954216957003,0.9250601530075071,0.769230769230769,1068962,71680,8451.938669202877,126.47536166998907,9.982586860656738,M0,4307,stage_id,0.038461538461538464,0.7631375193595883
1,160,0.5834246873855591,0.0,0.513568520545959,0,0.538337469100952,0,0.0,0.0,0.0,1.788959980010986,0.33252835273742604,0.9430926442146301,0.8791208791208791,1222747,81920,8453.255784709048,144.64805409198743,9.982586860656738,M0,4307,stage_id,0.04395604395604396,0.6761108279228207
1,180,0.7009948492050171,0.0,0.6258103251457211,0,0.6098722219467161,0,0.0,0.0,0.0,1.92318570613861,0.41154512763023304,0.9113888740539551,0.989010989010989,1375009,92160,8477.296980478983,162.19898903698777,9.982586860656738,M0,4307,stage_id,0.04945054945054945,0.6815548777580259
2,200,0.356687515974044,0.0,0.31883156299591003,0,0.307728052139282,0,0.0,0.0,0.0,1.704247117042541,0.364655762910842,0.9311417937278741,0.9999463312481041,1525326,102113,8340.072465467692,182.89121663098922,9.982586860656738,M0,4307,stage_id,0.054945054945054944,0.5742549955844877
2,220,0.5990197658538811,0.0,0.5305351018905641,0,0.533754050731658,0,0.0,0.0,0.0,1.8757915496826172,0.338868141174316,0.940833389759063,0.9997457887069521,1679246,112353,8332.863451922987,201.5208829100011,9.982586860656738,M0,4307,stage_id,0.06043956043956044,0.5669687092304226
2,240,0.33924630284309304,0.0,0.30566719174385004,0,0.296038210391998,0,0.0,0.0,0.0,1.599547028541565,0.381623476743698,0.9243171215057371,0.9993967672062051,1831351,122593,8364.20155749783,218.95108426199295,9.982586860656738,M0,4307,stage_id,0.06593406593406594,0.5158746242523188
2,260,0.400141835212707,0.0,0.35577952861785805,0,0.365639388561248,0,0.0,0.0,0.0,1.484660148620605,0.30081078410148604,0.9536830782890321,0.9988993819717311,1985069,132833,8388.709847157777,236.6357921739982,9.982586860656738,M0,4307,stage_id,0.07142857142857142,0.4792180538177484
2,280,0.42002913355827304,0.0,0.373896837234497,0,0.36832100152969305,0,0.0,0.0,0.0,1.935925364494323,0.365983068943023,0.9306209087371821,0.998253797210164,2136879,143073,8388.290128715249,254.74548056998174,9.982586860656738,M0,4307,stage_id,0.07692307692307693,0.42302491068839965
2,300,0.37129777669906605,0.0,0.329174727201461,0,0.320972234010696,0,0.0,0.0,0.0,1.587914824485778,0.289744347333908,0.9571034312248231,0.9974602260546921,2288662,153313,8387.349464748098,272.87070958700497,9.982586860656738,M0,4307,stage_id,0.08241758241758242,0.425946962833404
2,320,0.390985459089279,0.0,0.351968526840209,0,0.346163302659988,0,0.0,0.0,0.0,1.528444528579712,0.32144328951835605,0.9469281435012811,0.9965189304946941,2442818,163553,8385.133701249022,291.3272569089895,9.982586860656738,M0,4307,stage_id,0.08791208791208792,0.38434010148048364
2,340,0.532856225967407,0.0,0.46541115641593905,0,0.46482342481613104,0,0.0,0.0,0.0,1.7558079957962032,0.285924583673477,0.9582515954971311,0.9954302212892441,2596692,173793,8409.63425723265,308.7758540470095,9.982586860656738,M0,4307,stage_id,0.09340659340659341,0.4230620861053464
2,360,0.43720048666000305,0.0,0.388195633888244,0,0.39440274238586404,0,0.0,0.0,0.0,1.440564751625061,0.33834031224250705,0.9410230517387391,0.9941944578645221,2747826,184033,8404.027566065633,326.96537206700305,9.982586860656738,M0,4307,stage_id,0.0989010989010989,0.43047381639480564
3,380,0.251235365867614,0.0,0.22696626186370802,0,0.22237841784954002,0,0.0,0.0,0.0,1.398084640502929,0.298353374004364,0.9544547200202941,0.9928120481951481,2895857,193986,8322.746682903009,347.9448684829986,9.982586860656738,M0,4307,stage_id,0.1043956043956044,0.39671506285667385
3,400,0.270783483982086,0.0,0.244956701993942,0,0.23430350422859103,0,0.0,0.0,0.0,1.440602779388427,0.312303066253662,0.9499818086624141,0.991283448669496,3047780,204226,8330.421714990634,365.86142986200866,9.982586860656738,M0,4307,stage_id,0.10989010989010989,0.3766122043132778
3,420,0.175237491726875,0.0,0.157266065478324,0,0.15587428212165802,0,0.0,0.0,0.0,1.698686718940734,0.369438469409942,0.9292547106742851,0.9896091639390231,3199168,214466,8345.141902082456,383.3569323970005,9.982586860656738,M0,4307,stage_id,0.11538461538461539,0.33346261084079704
3,440,0.13303251564502702,0.0,0.118820458650588,0,0.12807281315326602,0,0.0,0.0,0.0,1.65943443775177,0.352031141519546,0.9359877109527581,0.9877897467516611,3353714,224706,8363.7473427119,400.98222274999716,9.982586860656738,M0,4307,stage_id,0.12087912087912088,0.253497868776321
3,460,0.178254455327987,0.0,0.15809984505176503,0,0.16044414043426503,0,0.0,0.0,0.0,1.345402479171753,0.294845610857009,0.9555441737174981,0.9858257977693351,3506717,234946,8373.735055199371,418.77572873799363,9.982586860656738,M0,4307,stage_id,0.12637362637362637,0.2017086625099178
3,480,0.15181969106197302,0.0,0.136444136500358,0,0.134440183639526,0,0.0,0.0,0.0,1.203523635864257,0.30338525772094704,0.9528670907020561,0.98371796536966,3658936,245186,8370.314956498296,437.1324160459917,9.982586860656738,M0,4307,stage_id,0.13186813186813187,0.1818255275487896
3,500,0.18032455444335901,0.0,0.161318585276603,0,0.15421453118324202,0,0.0,0.0,0.0,1.314660191535949,0.30451700091362,0.9525061845779411,0.9814669454318831,3810851,255426,8376.717696834654,454.93367902800674,9.982586860656738,M0,4307,stage_id,0.13736263736263737,0.1637337416410442
3,520,0.244050189852714,0.0,0.21707855165004702,0,0.22514227032661402,0,0.0,0.0,0.0,1.410976529121399,0.313075482845306,0.9497275352478021,0.9790734811071531,3964322,265666,8370.664406953274,473.59705362300156,9.982586860656738,M0,4307,stage_id,0.14285714285714285,0.17749628126621203
3,540,0.36203849315643305,0.0,0.328758656978607,0,0.31387916207313504,0,0.0,0.0,0.0,1.428943037986755,0.307675510644912,0.9514906406402581,0.9765383625731681,4117946,275906,8378.144336139081,491.51051053599804,9.982586860656738,M0,4307,stage_id,0.14835164835164835,0.2232974767684932
4,560,0.144522085785865,0.0,0.129412323236465,0,0.142774820327758,0,0.0,0.0,0.0,1.07366394996643,0.284705191850662,0.9586139917373651,0.973862426773312,4267212,285859,8324.017350808215,512.638527787989,9.982586860656738,M0,4307,stage_id,0.15384615384615385,0.21655100286006884
4,580,0.253484219312667,0.0,0.22729316353797901,0,0.23672561347484503,0,0.0,0.0,0.0,1.310434222221374,0.294681251049041,0.9555948972702021,0.971046557140346,4420159,296099,8338.61781928181,530.0829341019853,9.982586860656738,M0,4307,stage_id,0.15934065934065933,0.2368839085102076
4,600,0.125619173049926,0.0,0.112970434129238,0,0.12219659239053701,0,0.0,0.0,0.0,1.326964855194091,0.338961422443389,0.9407995939254761,0.968091683304749,4573463,306339,8343.341715311399,548.1572199790098,9.982586860656738,M0,4307,stage_id,0.16483516483516483,0.22594283223152103
4,620,0.24724788963794703,0.0,0.22192549705505302,0,0.22001214325428,0,0.0,0.0,0.0,1.194061636924743,0.304920613765716,0.9523770213127131,0.9649987807878141,4727511,316579,8354.061839594135,565.8937042570033,9.982586860656738,M0,4307,stage_id,0.17032967032967034,0.22658237218856764
4,640,0.14343212544918002,0.0,0.12910611927509302,0,0.12912291288375802,0,0.0,0.0,0.0,1.3237881660461421,0.292990803718566,0.956114470958709,0.961768870679586,4880703,326819,8370.129807805686,583.1095947219874,9.982586860656738,M0,4307,stage_id,0.17582417582417584,0.18286109864711703
4,660,0.24891653656959503,0.0,0.22566942870616902,0,0.221784830093383,0,0.0,0.0,0.0,1.715211153030395,0.31151273846626204,0.950241267681121,0.9584030193017621,5033007,337059,8376.612841034137,600.8403510479839,9.982586860656738,M0,4307,stage_id,0.1813186813186813,0.20373998880386304
4,680,0.19290943443775102,0.0,0.17370408773422202,0,0.1646069586277,0,0.0,0.0,0.0,1.3052699565887451,0.312617540359497,0.949878275394439,0.954902337855654,5185771,347299,8379.387609426569,618.8723140299844,9.982586860656738,M0,4307,stage_id,0.18681318681318682,0.19162503182887983
4,700,0.165283754467964,0.0,0.147698774933815,0,0.147739619016647,0,0.0,0.0,0.0,1.104222059249878,0.320453882217407,0.9472631216049191,0.951267982055339,5337028,357539,8375.611560978687,637.2105441069871,9.982586860656738,M0,4307,stage_id,0.19230769230769232,0.19955794811248742
4,720,0.189333498477935,0.0,0.169898211956024,0,0.170630633831024,0,0.0,0.0,0.0,1.707162618637085,0.317698508501052,0.948191225528717,0.947501151746112,5488563,367779,8375.758024137413,655.2914953109866,9.982586860656738,M0,4307,stage_id,0.1978021978021978,0.187975069880485
5,740,0.11721214652061401,0.0,0.106029391288757,0,0.10951492190361001,0,0.0,0.0,0.0,0.7034448385238641,0.19534647464752103,0.6757768392562861,0.9436030905083651,5637530,377732,8329.065725808041,676.8502237329958,9.982586860656738,M0,4307,stage_id,0.2032967032967033,0.1827310740947718
5,760,0.19243854284286502,0.0,0.17368406057357702,0,0.178073436021804,0,0.0,0.0,0.0,1.111394882202148,0.304062813520431,0.9526510834693901,0.939575085247039,5790737,387972,8328.269033975317,695.3109915609821,9.982586860656738,M0,4307,stage_id,0.2087912087912088,0.17143547534942583
5,780,0.059868171811103,0.0,0.054095514118671,0,0.054796852171421,0,0.0,0.0,0.0,1.393717646598816,0.29060384631156905,0.9568427205085751,0.935418465766761,5943802,398212,8329.78789511878,713.5598258730024,9.982586860656738,M0,4307,stage_id,0.21428571428571427,0.14482722282409619
5,800,0.11977881938219001,0.0,0.10673841834068201,0,0.112772434949874,0,0.0,0.0,0.0,1.36210811138153,0.320130437612533,0.947372794151306,0.931134604332821,6096569,408452,8345.565140943594,730.5160162359825,9.982586860656738,M0,4307,stage_id,0.21978021978021978,0.1357262358069414
5,820,0.10658820718526801,0.0,0.09638799726963,0,0.10236916691064801,0,0.0,0.0,0.0,1.25389277935028,0.26692250370979304,0.9637172222137451,0.926724915218137,6249096,418692,8358.843310619446,747.6029598570021,9.982586860656738,M0,4307,stage_id,0.22527472527472528,0.11917717754840802
5,840,0.13137215375900202,0.0,0.118217758834362,0,0.12163670361042,0,0.0,0.0,0.0,1.432474136352539,0.296400040388107,0.955063104629516,0.9221908542363461,6402289,428932,8362.137170114283,765.6283160340099,9.982586860656738,M0,4307,stage_id,0.23076923076923078,0.12200917899608561
5,860,0.18219996988773302,0.0,0.16483038663864102,0,0.174530625343322,0,0.0,0.0,0.0,1.291422367095947,0.304490476846694,0.9525147080421441,0.917533918261179,6555131,439172,8368.557140480247,783.3048027229961,9.982586860656738,M0,4307,stage_id,0.23626373626373626,0.11996146440505921
5,880,0.115495711565017,0.0,0.103639282286167,0,0.10769729316234501,0,0.0,0.0,0.0,1.321244359016418,0.282567679882049,0.959246575832366,0.9127556447322881,6707780,449412,8377.509761323618,800.6890103509941,9.982586860656738,M0,4307,stage_id,0.24175824175824176,0.13108697235584202
5,900,0.11112089455127701,0.0,0.09999999403953501,0,0.10249294340610501,0,0.0,0.0,0.0,1.248123049736023,0.294085472822189,0.9557782411575311,0.907857611147672,6860805,459652,8384.027836198451,818.3184901149943,9.982586860656738,M0,4307,stage_id,0.24725274725274726,0.1293553873896594
6,920,0.067729882895946,0.0,0.061060383915901004,0,0.06184021010994901,0,0.0,0.0,0.0,0.735969543457031,0.242833733558654,0.694753944873809,0.9028414345428861,7008706,469605,8354.144828298073,838.9495446929941,9.982586860656738,M0,4307,stage_id,0.25274725274725274,0.12158372253179502
6,940,0.11082857102155601,0.0,0.100314989686012,0,0.09802982211112901,0,0.0,0.0,0.0,1.086360692977905,0.296629518270492,0.9549916982650751,0.89770877095719,7163042,479845,8353.473021872644,857.4926837309904,9.982586860656738,M0,4307,stage_id,0.25824175824175827,0.1174750059843058
6,960,0.11533529311418501,0.0,0.10468916594982101,0,0.10589188337326001,0,0.0,0.0,0.0,1.079681634902954,0.35263630747795105,0.935759544372558,0.8924613148868281,7315083,490085,8364.894251853293,874.4979649180023,9.982586860656738,M0,4307,stage_id,0.26373626373626374,0.1041020706295962
6,980,0.152114227414131,0.0,0.13734796643257102,0,0.14180701971054002,0,0.0,0.0,0.0,1.581266641616821,0.286235243082046,0.9581587314605711,0.8871007987256041,7468319,500325,8366.006254417614,892.6982329300081,9.982586860656738,M0,4307,stage_id,0.2692307692307692,0.11142577379941901
6,1000,0.21997956931591,0.0,0.19937638938426902,0,0.195721387863159,0,0.0,0.0,0.0,1.4367090463638301,0.32307094335556,0.94637393951416,0.8816289921929511,7621211,510565,8365.960860865707,910.97856262399,9.982586860656738,M0,4307,stage_id,0.27472527472527475,0.1331975087523456
6,1020,0.130630537867546,0.0,0.118016526103019,0,0.10917535424232401,0,0.0,0.0,0.0,1.16756796836853,0.292913109064102,0.9561382532119751,0.876047701749678,7775302,520805,8375.307997247028,928.3601274789835,9.982586860656738,M0,4307,stage_id,0.2802197802197802,0.14577763974666563
6,1040,0.08584187179803801,0.0,0.077989399433135,0,0.07924072444438901,0,0.0,0.0,0.0,1.204458355903625,0.309076249599456,0.9510363936424251,0.870358770001583,7927758,531045,8383.382435420252,945.6514791100053,9.982586860656738,M0,4307,stage_id,0.2857142857142857,0.140780299901962
6,1060,0.126434698700904,0.0,0.11525627225637401,0,0.10874797403812402,0,0.0,0.0,0.0,1.300638318061828,0.275132626295089,0.961405575275421,0.8645640750911391,8080173,541285,8385.55190860893,963.5827299219964,9.982586860656738,M0,4307,stage_id,0.29120879120879123,0.1430001810193058
6,1080,0.109827049076557,0.0,0.099334940314292,0,0.100414454936981,0,0.0,0.0,0.0,1.316226720809936,0.331497102975845,0.943455457687377,0.8586655300774391,8231884,551525,8381.961728512171,982.0951546459983,9.982586860656738,M0,4307,stage_id,0.2967032967032967,0.134542745351791
7,1100,0.079952575266361,0.0,0.07151640206575301,0,0.082318738102912,0,0.0,0.0,0.0,1.2214854955673211,0.293458014726638,0.9559711217880241,0.8526650823046261,8379740,561478,8354.114727714034,1003.0673833339824,9.982586860656738,M0,4307,stage_id,0.3021978021978022,0.10653734654188121
7,1120,0.15948097407817802,0.0,0.144919589161872,0,0.13821704685688002,0,0.0,0.0,0.0,1.800776004791259,0.307584792375564,0.951520144939422,0.846564712758992,8533688,571718,8361.015012473628,1020.6521561399859,9.982586860656738,M0,4307,stage_id,0.3076923076923077,0.11230743378400762
7,1140,0.08875564485788301,0.0,0.08100272715091701,0,0.073232859373092,0,0.0,0.0,0.0,1.049475789070129,0.289518535137176,0.957171499729156,0.840366435414976,8686821,581958,8367.764175216042,1038.1292801880045,9.982586860656738,M0,4307,stage_id,0.3131868131868132,0.11289018839597662
7,1160,0.037616126239299004,0.0,0.033937815576791,0,0.035578981041908,0,0.0,0.0,0.0,1.01884126663208,0.311294198036193,0.9503124952316281,0.834072296570277,8838303,592198,8376.001161869925,1055.1936215379974,9.982586860656738,M0,4307,stage_id,0.31868131868131866,0.09512647390365561
7,1180,0.046974077820777005,0.0,0.04236933588981601,0,0.04350159317255,0,0.0,0.0,0.0,0.9503630399703981,0.33204019069671603,0.890471339225769,0.8276843741702801,8990572,602438,8379.485472256732,1072.9264976670092,9.982586860656738,M0,4307,stage_id,0.3241758241758242,0.08255587965249961
7,1200,0.049330193549394004,0.0,0.044969074428081006,0,0.043799072504043,0,0.0,0.0,0.0,1.134701013565063,0.298137366771698,0.95452207326889,0.8212047771220541,9141322,612678,8380.66135972169,1090.7637962719891,9.982586860656738,M0,4307,stage_id,0.32967032967032966,0.07643140330910621
7,1220,0.045496746897697005,0.0,0.040492471307516,0,0.046836283057928,0,0.0,0.0,0.0,1.144776225090026,0.33339521288871704,0.9427862167358391,0.8146356445981081,9294477,622918,8383.138320952265,1108.7109199629922,9.982586860656738,M0,4307,stage_id,0.33516483516483514,0.053634557873010004
7,1240,0.06270472705364201,0.0,0.05655549466609901,0,0.059641886502504,0,0.0,0.0,0.0,0.8816556930541991,0.24798202514648401,0.84606248140335,0.807979145330174,9447929,633158,8386.23894473197,1126.5990704849828,9.982586860656738,M0,4307,stage_id,0.34065934065934067,0.0484243743121618
7,1260,0.124318778514862,0.0,0.11122076958417801,0,0.119567409157752,0,0.0,0.0,0.0,1.065973997116088,0.279375344514846,0.9601809382438661,0.8012374768932161,9601633,643398,8387.336188950972,1144.7774100969837,9.982586860656738,M0,4307,stage_id,0.34615384615384615,0.06576490476727441
8,1280,0.008172263391315,0.0,0.007324136327952001,0,0.008370581082999,0,0.0,0.0,0.0,0.8361209034919731,0.22563236951828003,0.8051013350486751,0.794412864979927,9751767,653351,8358.193203812949,1166.7314648279862,9.982586860656738,M0,4307,stage_id,0.3516483516483517,0.05800454188138201
8,1300,0.133655712008476,0.0,0.12066712975502,0,0.12693464756011902,0,0.0,0.0,0.0,1.099154829978942,0.329941689968109,0.9440004825592041,0.787507562665938,9905587,663591,8357.107516130862,1185.288926926005,9.982586860656738,M0,4307,stage_id,0.35714285714285715,0.0748696455731984
8,1320,0.06409516185522,0.0,0.057518798857927,0,0.060922171920537005,0,0.0,0.0,0.0,0.9816668629646301,0.262449413537979,0.94593346118927,0.7805238496659881,10057529,673831,8361.44661205689,1202.8455680740008,9.982586860656738,M0,4307,stage_id,0.3626373626373626,0.078589328564703
8,1340,0.015553311444818,0.0,0.013930214568972001,0,0.015761008486151,0,0.0,0.0,0.0,0.8266934752464291,0.24704754352569502,0.7889167070388791,0.7734640315812981,10210119,684071,8360.112391668938,1221.289681484981,9.982586860656738,M0,4307,stage_id,0.36813186813186816,0.0691590454429382
8,1360,0.028718052431941,0.0,0.025817807763814003,0,0.028698133304715004,0,0.0,0.0,0.0,1.0697351694107051,0.284565418958663,0.958655655384063,0.766330439138406,10364240,694311,8362.202352646813,1239.4151161290065,9.982586860656738,M0,4307,stage_id,0.37362637362637363,0.050038900226354
8,1380,0.036372788250446,0.0,0.032669901847839,0,0.033103287220001006,0,0.0,0.0,0.0,1.532688379287719,0.270426958799362,0.962739765644073,0.759125427419695,10516732,704551,8366.810201999451,1256.9583564219938,9.982586860656738,M0,4307,stage_id,0.3791208791208791,0.0556790051981802
8,1400,0.154262602329254,0.0,0.139825075864791,0,0.139106824994087,0,0.0,0.0,0.0,1.14017915725708,0.305304169654846,0.9522539973258971,0.7518513750858901,10667145,714791,8364.644834889874,1275.2657417689916,9.982586860656738,M0,4307,stage_id,0.38461538461538464,0.05980038326233581
8,1420,0.062144130468368,0.0,0.056351032108068,0,0.053608503192663005,0,0.0,0.0,0.0,1.0613346099853511,0.291273295879364,0.956638991832733,0.7445106835907671,10822274,725031,8373.69973281312,1292.4124754070072,9.982586860656738,M0,4307,stage_id,0.3901098901098901,0.0594101769849654
8,1440,0.12407556921243601,0.0,0.11288660019636101,0,0.107198432087898,0,0.0,0.0,0.0,1.135671496391296,0.30078583955764704,0.9536908268928521,0.7371057763883381,10975626,735271,8375.33079505426,1310.4707465980027,9.982586860656738,M0,4307,stage_id,0.3956043956043956,0.08111462853848901
9,1460,0.014357383362948001,0.0,0.012805925682187,0,0.015106623992323001,0,0.0,0.0,0.0,0.579824566841125,0.19522586464881803,0.545970141887664,0.7296390981327711,11123074,745224,8358.792595091258,1330.7034327579895,9.982586860656738,M0,4307,stage_id,0.4010989010989011,0.0782424947246904
9,1480,0.033889640122652005,0.0,0.030927184969186002,0,0.029511854052543002,0,0.0,0.0,0.0,1.600852370262146,0.28936940431594804,0.9572170376777641,0.722113113871316,11277463,755464,8360.269716358256,1348.9353074259998,9.982586860656738,M0,4307,stage_id,0.4065934065934066,0.0777458650991316
9,1500,0.07313928008079501,0.0,0.066199824213981,0,0.068875297904014,0,0.0,0.0,0.0,0.9365320205688471,0.266471952199935,0.8978223204612731,0.71453030823049,11429213,765704,8360.666564014715,1367.0217455140082,9.982586860656738,M0,4307,stage_id,0.41208791208791207,0.0615212006494398
