global_step,microbatch,tokens_seen,loss,lm_loss,mtp_loss,gradient_norm,lr_scale,interval_tokens_per_second,overall_tokens_per_second,peak_memory_gib,model,phase,tokens_millions,smoothed_lm_loss,bank_constraint_strength,router_load_cv,router_entropy,router_z_loss
1140,36480,149422080,3.67561411857605,3.377368688583374,5.73261022567749,0.151766002178192,0.23559335069544102,15475.160232753506,13850.83418842912,9.22696590423584,M1 Switch,continuation,149.42208,3.3553195476531976,0.0,0.29295098781585605,1.194011330604553,18.15523910522461
1150,36800,150732800,3.5183088779449463,3.223886013031006,5.6639251708984375,0.151883214712142,0.22902827353906302,12350.619932362375,13836.219682449833,9.22696590423584,M1 Switch,continuation,150.7328,3.319140005111694,0.0,0.19460797309875402,1.210985779762268,17.569435119628906
1160,37120,152043520,4.05766487121582,3.736200809478759,6.199192047119141,0.16268791258335102,0.222599407161847,15187.034767538828,13846.837017093676,9.22696590423584,M1 Switch,continuation,152.04352,3.3742356300353995,0.0,0.31064587831497104,1.19278335571289,18.280031204223633
1170,37440,153354240,3.795273065567016,3.485292434692383,5.955599784851074,0.14859591424465102,0.21630947978196802,15860.61206872073,13861.879768521438,9.22696590423584,M1 Switch,continuation,153.35424,3.440823602676391,0.0,0.22760379314422602,1.181220889091491,18.292205810546875
1180,37760,154664960,3.487270355224609,3.184696197509765,5.809260368347168,0.17904794216156,0.21016116065605703,15788.861652422465,13876.231898347742,9.22696590423584,M1 Switch,continuation,154.66496,3.4014888286590574,0.0,0.36378514766693104,1.191755771636963,18.761905670166016
1190,38080,155975680,3.38365364074707,3.095052242279052,5.537357330322266,0.17060612142086,0.204157058946447,15941.20889185435,13891.353282953802,9.22696590423584,M1 Switch,continuation,155.97568,3.3450255393981934,0.0,0.25587520003318703,1.198735117912292,18.263334274291992
1200,38400,157286400,3.939583301544189,3.620801210403442,6.148189544677734,0.185299202799797,0.198299722613924,15833.163259636736,13905.564996051367,9.22696590423584,M1 Switch,continuation,157.2864,3.42440857887268,0.0,0.34379205107688904,1.18844449520111,18.372970581054688
1210,38720,158597120,3.6561660766601562,3.349086761474609,5.91148042678833,0.162474632263183,0.19259163733644502,15196.599353124284,13915.335111269374,9.22696590423584,M1 Switch,continuation,158.59712,3.34698576927185,0.0,0.23123855888843503,1.191345572471618,18.558738708496094
1220,39040,159907840,3.71872591972351,3.410287857055664,5.927023410797119,0.16035896539688102,0.18703522545429502,15804.062632665225,13928.979687149393,9.22696590423584,M1 Switch,continuation,159.90784,3.331984853744506,0.0,0.240091919898986,1.181330680847168,19.17270278930664
1230,39360,161218560,3.435304880142212,3.133807897567749,5.792087554931641,0.16470065712928703,0.181632844942116,12274.08768423236,13913.727966842445,9.22696590423584,M1 Switch,continuation,161.21856,3.321807193756103,0.0,0.32064446806907604,1.200899243354797,18.415990829467773
1240,39680,162529280,3.387555360794067,3.101037502288818,5.503203392028809,0.17266665399074502,0.176386788408254,15708.103242656292,13926.557522693789,9.22696590423584,M1 Switch,continuation,162.52928,3.3230042457580566,0.0,0.29919421672821,1.200117707252502,18.37015151977539
1250,40000,163840000,3.579661130905151,3.280747890472412,5.740815162658691,0.17280581593513403,0.171299282121844,15820.269182430575,13939.906556532513,9.22696590423584,M1 Switch,continuation,163.84,3.2549935817718505,0.0,0.239147275686264,1.185665249824524,18.85150718688965
1260,40320,165150720,3.582761764526367,3.281493663787842,5.793733596801758,0.152700021862983,0.16637248506805,15166.443739470551,13948.859484996763,9.22696590423584,M1 Switch,continuation,165.15072,3.241474962234497,0.0,0.37326931953430104,1.192464232444763,18.744688034057617
1270,40640,166461440,3.901612997055053,3.587040901184082,6.056679248809814,0.15630902349948803,0.16160848803185301,15761.107397941592,13961.499838933341,9.22696590423584,M1 Switch,continuation,166.46144,3.2768255710601806,0.0,0.25440469384193404,1.179718494415283,19.295793533325195
1280,40960,167772160,3.603880882263183,3.304738283157348,5.754216194152832,0.178492844104766,0.15700931271079002,15874.626587792964,13974.657279647372,9.22696590423584,M1 Switch,continuation,167.77216,3.3110116481781007,0.0,0.24912212789058602,1.180820822715759,19.298831939697266
1290,41280,169082880,3.690136194229126,3.385093212127685,5.853248596191406,0.15655274689197501,0.152576910856999,15791.825983892337,13987.134042645672,9.22696590423584,M1 Switch,continuation,169.08288,3.367822790145874,0.0,0.25249233841896,1.186465859413147,18.888307571411133
1300,41600,170393600,4.433015823364258,4.099632740020752,6.411086082458496,0.16087442636489802,0.148313163448961,12294.182213935068,13972.333741452969,9.22696590423584,M1 Switch,continuation,170.3936,3.531599760055542,0.0,0.21636067330837203,1.155278325080871,19.73354721069336
1310,41920,171704320,3.580622196197509,3.277478456497192,5.816892623901367,0.18789635598659502,0.144219879893265,15142.090622145632,13980.578227848757,9.22696590423584,M1 Switch,continuation,171.70432,3.5307967185974123,0.0,0.28571134805679305,1.174454927444458,19.342554092407227
1320,42240,173015040,3.582911968231201,3.277661323547363,5.857145309448242,0.16813413798809002,0.140298797256749,15757.069964188078,13992.529386859389,9.22696590423584,M1 Switch,continuation,173.01504,3.4689208030700684,0.0,0.320874124765396,1.165355205535888,19.61553192138672
1330,42560,174325760,4.102423191070557,3.789628505706787,6.004532814025879,0.154740512371063,0.13655157952934502,15758.578537755095,14004.329778844305,9.22696590423584,M1 Switch,continuation,174.32576,3.5658988475799562,0.0,0.203906565904617,1.159501910209655,19.54241943359375
1340,42880,175636480,3.79608154296875,3.484388351440429,5.994549751281738,0.16334056854248002,0.132979816917928,15805.992843170163,14016.252596760613,9.22696590423584,M1 Switch,continuation,175.63648,3.585757875442505,0.0,0.28297492861747703,1.181889414787292,19.276708602905273
1350,43200,176947200,3.230212926864624,2.949853420257568,5.383991241455078,0.168324962258338,0.12958502517148401,15924.019745356383,14028.702225114035,9.22696590423584,M1 Switch,continuation,176.9472,3.3558020114898675,0.0,0.277080923318862,1.196856021881103,19.13864517211914
1360,43520,178257920,3.507962226867676,3.211239814758301,5.704039573669434,0.161153480410575,0.126368644937865,15218.187134624912,14036.769452066685,9.22696590423584,M1 Switch,continuation,178.25792,3.342554283142089,0.0,0.277906358242034,1.185363411903381,19.336429595947266
1370,43840,179568640,3.701189994812011,3.400790452957153,5.782606601715088,0.166725814342498,0.123332041152428,15769.002394221921,14048.033566228212,9.22696590423584,M1 Switch,continuation,179.56864,3.367180109024047,0.0,0.24299845099449102,1.191125750541687,19.448549270629883
1380,44160,180879360,3.330543279647827,3.03578519821167,5.644567489624023,0.186731934547424,0.120476502458792,12270.212435583195,14033.29970090256,9.22696590423584,M1 Switch,continuation,180.87936,3.2164114475250236,0.0,0.41327494382858204,1.190957069396972,19.1666259765625
1390,44480,182190080,3.5796821117401123,3.274734258651733,5.856437683105469,0.18097980320453602,0.11780324066198102,15809.192154296717,14044.649890095905,9.22696590423584,M1 Switch,continuation,182.19008,3.174480628967285,0.0,0.349403858184814,1.169963002204895,19.76691436767578
1400,44800,183500800,3.66238522529602,3.362227201461792,5.767290115356445,0.167536586523056,0.115313390214168,15814.59278788667,14055.886400143376,9.22696590423584,M1 Switch,continuation,183.5008,3.25695538520813,0.0,0.250274360179901,1.179884552955627,19.783653259277344
1410,45120,184811520,3.473845481872558,3.181654930114746,5.611411094665527,0.157168969511985,0.11300800773324501,15158.47052520355,14063.141102068577,9.22696590423584,M1 Switch,continuation,184.81152,3.251038408279419,0.0,0.289614617824554,1.179953932762146,19.60291290283203
1420,45440,186122240,3.476658344268799,3.181936264038086,5.655508041381836,0.178952053189277,0.11088807155443,15822.541332956762,14074.1621429015,9.22696590423584,M1 Switch,continuation,186.12224,3.2072675704956053,0.0,0.20671534538269,1.179829716682434,19.559173583984375
1430,45760,187432960,3.968975067138672,3.6543524265289298,6.062374591827393,0.15112122893333402,0.10895448131509,15884.50877333154,14085.388031479268,9.22696590423584,M1 Switch,continuation,187.43296,3.3309810161590567,0.0,0.30186349153518605,1.187247991561889,19.5980224609375
1440,46080,188743680,4.063887119293213,3.747536659240722,6.086743831634521,0.152473181486129,0.10720805757296101,15723.651437299728,14095.586876519003,9.22696590423584,M1 Switch,continuation,188.74368,3.4255414962768556,0.0,0.280443429946899,1.151327610015869,20.271434783935547
1450,46400,190054400,3.766682863235473,3.462861537933349,5.849329948425293,0.155554816126823,0.105649541457927,15830.13397595872,14106.246576347863,9.22696590423584,M1 Switch,continuation,190.0544,3.445668363571167,0.0,0.279339581727981,1.179466605186462,19.941926956176758
1460,46720,191365120,3.826629877090454,3.518050193786621,5.936697006225586,0.16989043354988,0.10427959435750901,11991.921111695692,14089.232140776845,9.22696590423584,M1 Switch,continuation,191.36512,3.512947416305542,0.0,0.28292900323867803,1.177048087120056,19.586151123046875
1470,47040,192675840,3.202762842178344,2.923688411712646,5.346389770507812,0.156490385532379,0.10309879763619001,15835.87169066492,14099.811449380848,9.22696590423584,M1 Switch,continuation,192.67584,3.461297845840454,0.0,0.24993419647216703,1.181155920028686,19.72992706298828
1480,47360,193986560,3.142735004425049,2.852901458740234,5.550391674041748,0.15742228925228102,0.102107652388704,15788.59240309258,14110.008990946992,9.22696590423584,M1 Switch,continuation,193.98656,3.3010076522827143,0.0,0.224611341953277,1.17557942867279,19.795442581176758
1490,47680,195297280,3.982147216796875,3.663300514221191,6.131588459014893,0.20130370557308103,0.10130657922738201,15901.581034759958,14120.686341662895,9.22696590423584,M1 Switch,continuation,195.29728,3.284160423278808,0.0,0.393210500478744,1.165167927742004,19.920345306396484
1500,48000,196608000,3.9927198886871342,3.674476146697998,6.128028869628906,0.15685853362083402,0.10069591810366,15830.575525241633,14130.861675041971,9.22696590423584,M1 Switch,continuation,196.608,3.3264833450317384,0.0,0.263156920671463,1.16849935054779,20.213226318359375
1510,48320,197918720,3.848492383956909,3.5430867671966553,5.878232955932617,0.151438578963279,0.100275928163815,15237.577436990796,14137.661861365403,9.22696590423584,M1 Switch,continuation,197.91872,3.331490659713745,0.0,0.228426575660705,1.172227025032043,20.100683212280273
1520,48640,199229440,3.679088354110717,3.373639106750488,5.873981475830078,0.213886305689811,0.10004678763898701,15770.16134827493,14147.296752061346,9.22696590423584,M1 Switch,continuation,199.22944,3.4214807987213134,0.0,0.257709383964538,1.169250845909118,20.17115020751953
10,320,1310720,3.600075721740722,3.310263633728027,5.788869380950928,0.11608891934156401,0.9999388899385641,14995.000038377351,14995.000038377351,6.706255912780762,M2/M3 common,continuation,1.31072,3.310263633728027,1.0,0.716921269893646,2.067811965942383,3.684314250946045
20,640,2621440,4.208308696746826,3.902105808258056,6.11754035949707,0.11940289288759201,0.999690658759632,19099.357318610815,16800.132686287507,6.706255912780762,M2/M3 common,continuation,2.62144,3.6061847209930415,1.0,0.7707298398017881,2.028599739074707,3.257245063781738
30,960,3932160,3.603073120117187,3.311485290527343,5.825688362121582,0.12243862450122801,0.9992515923451931,19072.698689608944,17494.991946879392,6.706255912780762,M2/M3 common,continuation,3.93216,3.507951577504475,1.0,0.652853190898895,1.9818706512451172,3.034246206283569
40,1280,5242880,3.9988985061645512,3.694206237792968,6.088050365447998,0.120867848396301,0.9986218770218691,19167.551212308106,17885.15634006233,6.710528373718262,M2/M3 common,continuation,5.24288,3.5545152425765982,1.0,0.6176741123199461,1.938543200492858,2.8986964225769043
50,1600,6553600,3.798030138015747,3.49856424331665,5.983782768249512,0.126101121306419,0.9978017800219671,19221.775362973967,18137.399356624763,6.712847709655762,M2/M3 common,continuation,6.5536,3.5433250427246086,1.0,0.584051132202148,1.894284605979919,2.767119169235229
60,1920,7864320,3.879913568496704,3.577820777893066,6.036447525024414,0.12268456071615201,0.996791649370071,18715.830985776007,18231.308853972914,6.712847709655762,M2/M3 common,continuation,7.86432,3.5968364715576167,1.0,0.631397545337677,1.8663245439529421,2.702917098999023
70,2240,9175040,4.09899091720581,3.782877206802368,6.317044258117676,0.11854384094476701,0.99559191373535,19123.64489435503,18353.6527294183,6.712847709655762,M2/M3 common,continuation,9.17504,3.5729907512664787,1.0,0.537119925022125,1.833873748779296,2.611940860748291
80,2560,10485760,3.732950448989868,3.440009832382202,5.853700637817383,0.12118183076381601,0.994203082249643,15190.691549908843,17888.077363005923,6.712847709655762,M2/M3 common,continuation,10.48576,3.598695659637451,1.0,0.5946274399757381,1.812477946281433,2.555575847625732
90,2880,11796480,3.625448703765869,3.337605953216552,5.751791954040527,0.12059998512268001,0.992625744291401,18744.89446534333,17979.391412876066,6.712847709655762,M2/M3 common,continuation,11.79648,3.5273756027221674,1.0,0.44746172428131104,1.802396893501281,2.531154155731201
100,3200,13107200,4.004557609558105,3.697535276412964,6.135529518127441,0.12527123093605,0.9908605692355701,19170.806186271147,18091.827322667777,6.712847709655762,M2/M3 common,continuation,13.1072,3.5671698093414306,1.0,0.46463048458099304,1.791159272193908,2.454535961151123
110,3520,14417920,4.157558441162109,3.8482673168182373,6.181073188781738,0.14588335156440702,0.9889083061695311,18619.36229024904,18138.546614372743,6.712847709655762,M2/M3 common,continuation,14.41792,3.6212591171264648,1.0,0.46151044964790305,1.789312362670898,2.374725341796875
120,3840,15728640,4.01233434677124,3.703752279281616,6.166998863220215,0.13718579709529802,0.9867697835752071,19166.728955963805,18219.99625581969,6.712847709655762,M2/M3 common,continuation,15.72864,3.6054341316223146,1.0,0.36986371874809204,1.801159262657165,2.323815107345581
130,4160,17039360,4.070950984954834,3.762053966522217,6.173479080200195,0.227726876735687,0.9844459089774821,19005.121273122364,18278.080105766756,6.712847709655762,M2/M3 common,continuation,17.03936,3.6698429584503174,1.0,0.313878417015075,1.808605313301086,2.233094692230224
140,4480,18350080,4.0850300788879395,3.775637626647949,6.183619022369385,0.140379399061203,0.981937668559074,18993.451601280525,18327.38615803889,6.712847709655762,M2/M3 common,continuation,18.35008,3.7574492931365966,1.0,0.32856759428977905,1.8189677000045772,2.11754298210144
150,4800,19660800,3.71173882484436,3.422376155853271,5.783124923706055,0.15262082219123801,0.97924612674203,18997.19700942246,18370.56728385338,6.712847709655762,M2/M3 common,continuation,19.6608,3.7024174690246583,1.0,0.17651715874671903,1.833051085472107,2.063387870788574
160,5120,20971520,3.795654058456421,3.499546289443969,5.918074607849121,0.125349253416061,0.9763724257360131,14797.892864614805,18097.486066672387,6.712847709655762,M2/M3 common,continuation,20.97152,3.632673263549804,1.0,0.31348696351051303,1.848732590675354,2.039834022521972
170,5440,22282240,3.371743679046631,3.09665584564209,5.497818946838379,0.14855772256851102,0.9733177850535881,18958.2644102867,18145.95054669408,6.712847709655762,M2/M3 common,continuation,22.28224,3.511253976821899,1.0,0.24807085096836,1.871553301811218,1.969000101089477
180,5760,23592960,3.361487627029419,3.081243276596069,5.6011962890625,0.18210403621196702,0.970083500992693,19034.520081736082,18193.13343116008,6.712847709655762,M2/M3 common,continuation,23.59296,3.3750918388366693,1.0,0.27075654268264704,1.896436333656311,1.847803950309753
190,6080,24903680,3.438511610031128,3.155651807785034,5.653719902038574,0.17172664403915402,0.966670946086533,18926.211152406184,18230.297777765085,6.712847709655762,M2/M3 common,continuation,24.90368,3.251094675064086,1.0,0.28638932108879,1.915150642395019,1.7388180494308472
200,6400,26214400,3.95578384399414,3.645437717437744,6.203539848327637,0.145961150527,0.963081568521112,19089.67173427637,18271.424693797937,6.712847709655762,M2/M3 common,continuation,26.2144,3.2957069873809814,1.0,0.26486000418663,1.930930733680725,1.688937902450561
210,6720,27525120,3.703919649124145,3.413564682006836,5.803719520568848,0.12991212308406802,0.9593168915206751,18597.21686257765,18286.679554462746,6.712847709655762,M2/M3 common,continuation,27.52512,3.2785106658935548,1.0,0.40603032708168,1.950871109962463,1.691455245018005
220,7040,28835840,4.054949760437012,3.746016502380371,6.175248146057129,0.125586852431297,0.955378512701288,19139.98037766751,18323.812023146522,6.712847709655762,M2/M3 common,continuation,28.83584,3.408382797241211,1.0,0.415490925312042,1.968790650367736,1.7047545909881592
230,7360,30146560,3.3965718746185303,3.113814115524292,5.65163516998291,0.130720540881156,0.951268103392864,14968.418444751896,18146.946462319866,6.712847709655762,M2/M3 common,continuation,30.14656,3.4148969650268555,1.0,0.450185179710388,1.988766074180603,1.760540843009948
240,7680,31457280,3.402068614959717,3.120535850524902,5.627071380615234,0.12933433055877602,0.9469874079299001,18981.85693379166,18180.265326459757,6.712847709655762,M2/M3 common,continuation,31.45728,3.407873773574829,1.0,0.452686131000518,2.001491546630859,1.793312072753906
250,8000,32768000,3.465435028076172,3.177278995513916,5.75951623916626,0.120722226798534,0.9425382429112301,19125.658051378134,18216.28299732779,6.712847709655762,M2/M3 common,continuation,32.768,3.3142420291900634,1.0,0.38216546177864,2.007513284683227,1.802731394767761
260,8320,34078720,3.597963094711303,3.306316375732422,5.829280853271484,0.125322937965393,0.9379224964291181,18481.482395874213,18226.342161654542,6.712847709655762,M2/M3 common,continuation,34.07872,3.2927923679351805,1.0,0.44044765830039906,2.015185594558716,1.822854995727539
270,8640,35389440,3.882669448852539,3.578163623809814,6.086393356323242,0.122175924479961,0.933142127268008,18956.635329414246,18252.385211594017,6.712847709655762,M2/M3 common,continuation,35.38944,3.2592217922210693,1.0,0.38484385609626703,2.023253440856933,1.860099792480468
280,8960,36700160,3.938425779342651,3.639918565750122,5.966311454772949,0.120029047131538,0.9281991640732751,19069.257241368792,18280.352269240335,6.712847709655762,M2/M3 common,continuation,36.70016,3.3644426822662354,1.0,0.38554728031158403,2.030802488327026,1.914231538772583
290,9280,38010880,3.994715213775634,3.690415859222412,6.082024097442627,0.11901685595512301,0.9230957044903271,19105.8202831507,18307.62751239354,6.712847709655762,M2/M3 common,continuation,38.01088,3.4784186840057374,1.0,0.36343115568161005,2.041524648666382,1.9795818328857422
300,9600,39321600,3.793713092803955,3.489811897277832,6.074014663696289,0.11717622727155601,0.9178339142744271,19029.679411977755,18330.81199409133,6.712847709655762,M2/M3 common,continuation,39.3216,3.5409252643585205,1.0,0.229425475001335,2.049626588821411,2.003058910369873
310,9920,40632320,4.193985462188721,3.881304025650024,6.24955940246582,0.115338295698165,0.9124160263716141,14731.233976054113,18187.453750427376,6.712847709655762,M2/M3 common,continuation,40.63232,3.655922794342041,1.0,0.226017102599143,2.053358316421509,2.03448486328125
320,10240,41943040,3.4791419506073,3.192916631698608,5.720370292663574,0.11758807301521301,0.906844339971106,19068.774879416305,18213.760126524146,6.712847709655762,M2/M3 common,continuation,41.94304,3.5788733959198,1.0,0.252552539110183,2.055123567581176,2.066677570343017
330,10560,43253760,3.6521799564361572,3.3571572303771973,5.896300792694092,0.117552563548088,0.9011212195295931,19072.58869038597,18238.64729697104,6.712847709655762,M2/M3 common,continuation,43.25376,3.5223211288452148,1.0,0.20281319320201802,2.05776047706604,2.077747821807861
340,10880,44564480,4.225474834442139,3.915508985519409,6.195196628570557,0.118098430335521,0.895249093767831,18913.16180242991,18257.79852595325,6.712847709655762,M2/M3 common,continuation,44.56448,3.5673397541046143,1.0,0.18246273696422502,2.060972690582275,2.059037208557129
350,11200,45875200,3.894096136093139,3.588438987731933,6.10899543762207,0.118069998919963,0.8892304546399701,18949.19372899999,18276.851771810187,6.712847709655762,M2/M3 common,continuation,45.8752,3.5870651721954347,1.0,0.20077659189701003,2.062254428863525,2.077589511871338
360,11520,47185920,3.928513765335083,3.627096652984619,6.024215698242187,0.116922825574874,0.8830678562760381,18606.506306836116,18285.85103383162,6.712847709655762,M2/M3 common,continuation,47.18592,3.5362236976623533,1.0,0.21325217187404602,2.064724683761596,2.062202930450439
370,11840,48496640,3.473647832870483,3.186196088790893,5.744872093200684,0.11652447283267901,0.8767639138980501,19020.278526908725,18304.95391920558,6.712847709655762,M2/M3 common,continuation,48.49664,3.5348795890808105,1.0,0.12805238366127,2.066237926483154,2.08041763305664
380,12160,49807360,3.895225286483764,3.5964643955230713,5.971074104309082,0.116457439959049,0.870321302710182,19067.324821413607,18324.23444129759,6.712847709655762,M2/M3 common,continuation,49.80736,3.5827410221099854,1.0,0.089487850666046,2.067939281463623,2.073615789413452
390,12480,51118080,3.6478652954101562,3.358432054519653,5.784466743469238,0.11566972732543901,0.8637427567634951,15150.628709071087,18226.340191696556,6.712847709655762,M2/M3 common,continuation,51.11808,3.4713256359100333,1.0,0.08237635344266801,2.070412874221801,2.099211692810058
400,12800,52428800,4.15382719039917,3.8436861038208012,6.198662757873535,0.11714793741703002,0.85703106779569,18963.86940519129,18244.0785823175,6.712847709655762,M2/M3 common,continuation,52.4288,3.522375059127808,1.0,0.10957282036542801,2.071871042251587,2.083900451660156
410,13120,53739520,4.014111995697021,3.708867073059082,6.100695610046387,0.11626069992780601,0.8501890840463721,18566.26574121148,18251.803708779138,6.712847709655762,M2/M3 common,continuation,53.73952,3.5387291431427004,1.0,0.135823309421539,2.073025703430176,2.104074954986572
420,13440,55050240,3.516076564788818,3.223238945007324,5.852499961853027,0.11857475340366301,0.8432197090483481,18923.66454663222,18267.245506586223,6.712847709655762,M2/M3 common,continuation,55.05024,3.5461377143859862,1.0,0.08093727380037301,2.073844909667968,2.123885631561279
430,13760,56360960,3.590585470199585,3.303608894348144,5.735339164733887,0.11641412228345802,0.8361259003954491,19002.558573090042,18283.698912379266,6.712847709655762,M2/M3 common,continuation,56.36096,3.487566614151001,1.0,0.062257647514343005,2.075006008148193,2.096826076507568
440,14080,57671680,4.05789852142334,3.752899169921875,6.095769882202148,0.11846696585416701,0.8289106684874231,18948.88150822767,18298.29765019116,6.712847709655762,M2/M3 common,continuation,57.67168,3.5664600372314452,1.0,0.159660086035728,2.075573205947876,2.107589721679687
450,14400,58982400,4.05379056930542,3.74346661567688,6.202259063720703,0.11778058111667601,0.8215770752524051,18923.01276193544,18311.731751939904,6.712847709655762,M2/M3 common,continuation,58.9824,3.546416139602661,1.0,0.071991562843322,2.076301336288452,2.110647916793823
460,14720,60293120,4.335687637329102,4.015792846679687,6.393669128417969,0.11749663203954601,0.81412823284753,14695.415467554956,18214.291368120448,6.712847709655762,M2/M3 common,continuation,60.29312,3.6078012943267823,1.0,0.13860474526882102,2.076506853103637,2.110355377197265
470,15040,61603840,3.840329885482788,3.538738012313842,6.027633666992187,0.11862852424383101,0.806567302338225,18956.62747156775,18229.479904566117,6.712847709655762,M2/M3 common,continuation,61.60384,3.6709011077880853,1.0,0.08330614119768101,2.076399564743042,2.099851608276367
480,15360,62914560,3.90281343460083,3.603028297424316,5.991513252258301,0.11834973841905501,0.7988974923567501,19033.035674407543,18245.52798750965,6.712847709655762,M2/M3 common,continuation,62.91456,3.7307849884033195,1.0,0.12187000364065101,2.077075481414795,2.0948326587677
490,15680,64225280,3.676707506179809,3.383895635604858,5.852017402648926,0.11633586883544901,0.7911220577405481,18940.40595909963,18259.19913302831,6.712847709655762,M2/M3 common,continuation,64.22528,3.6569842815399163,1.0,0.132439047098159,2.077216386795044,2.110218048095703
500,16000,65536000,4.035589218139648,3.732565879821777,6.056313514709473,0.116322897374629,0.7832442981509921,19016.811324677004,18273.759326760937,6.712847709655762,M2/M3 common,continuation,65.536,3.654804134368896,1.0,0.093030035495758,2.076930284500122,2.079425573348999
510,16320,66846720,3.972896575927734,3.664603233337402,6.161728382110596,0.115754820406436,0.7752675566731051,18650.67753291143,18281.00339204237,6.712847709655762,M2/M3 common,continuation,66.84672,3.5845662117004387,1.0,0.092653006315231,2.077157258987426,2.07021951675415
520,16640,68157440,4.201968669891357,3.890561819076538,6.223969459533691,0.11673185974359501,0.7671952183968581,19080.45525619833,18295.745186317567,6.712847709655762,M2/M3 common,continuation,68.15744,3.654930973052978,1.0,0.16338421404361703,2.077216386795044,2.082134008407592
530,16960,69468160,3.559106826782226,3.2748959064483643,5.680059432983398,0.11602797359228101,0.7590307089806351,19000.45773532137,18308.557459774034,6.712847709655762,M2/M3 common,continuation,69.46816,3.589304494857788,1.0,0.079479075968265,2.076917886734009,2.080165863037109
540,17280,70778880,3.68620228767395,3.390342235565185,5.91305685043335,0.11765927821397701,0.7507774931974911,15004.097698960393,18234.18993977562,6.712847709655762,M2/M3 common,continuation,70.77888,3.5905938148498535,1.0,0.054070875048637,2.077194929122925,2.071917533874511
550,17600,72089600,3.986036300659179,3.686713457107544,5.982327461242676,0.11704219132661801,0.7424390734648031,18960.5104343819,18246.89874274293,6.712847709655762,M2/M3 common,continuation,72.0896,3.5814233303070067,1.0,0.082662411034107,2.077172994613647,2.064616918563842
560,17920,73400320,3.968201637268066,3.667873859405517,6.00250244140625,0.11862194538116401,0.7340189883579511,18572.35390046304,18252.610387189026,6.712847709655762,M2/M3 common,continuation,73.40032,3.58207745552063,1.0,0.085781462490558,2.077202081680298,2.025378465652466
570,18240,74711040,3.419373273849487,3.135420322418213,5.674940586090088,0.11596994102001101,0.7255208111086511,19081.27421818479,18266.527596284577,6.712847709655762,M2/M3 common,continuation,74.71104,3.4310491561889647,1.0,0.062650889158248,2.07712459564209,2.05931806564331
580,18560,76021760,3.947316408157348,3.6400856971740723,6.14052677154541,0.11737309396266901,0.7169481480885841,19025.120777038326,18279.09391824642,6.712847709655762,M2/M3 common,continuation,76.02176,3.5040871143341064,1.0,0.039908390492200005,2.07726502418518,2.042974472045898
590,18880,77332480,3.477687120437622,3.195526123046875,5.639122486114502,0.12101846933364802,0.7083046372789581,18609.037365236934,18284.58867893909,6.713225364685059,M2/M3 common,continuation,77.33248,3.4651238918304443,1.0,0.10627589374780601,2.077227354049682,2.050607919692993
600,19200,78643200,3.667015075683593,3.372659683227539,5.883040904998779,0.11721906810998901,0.6995939467266601,18983.04791749311,18295.80822978998,6.713225364685059,M2/M3 common,continuation,78.6432,3.4023131370544433,1.0,0.05485273897647801,2.077095985412597,2.034948825836181
610,19520,79953920,4.04168701171875,3.740504741668701,6.019563674926758,0.11941777914762401,0.6908197729876471,18535.633608758388,18299.689747704742,6.714556694030762,M2/M3 common,continuation,79.95392,3.4168393135070803,1.0,0.091578274965286,2.077353477478027,2.038899421691894
620,19840,81264640,3.918391227722168,3.612726688385009,6.109243869781494,0.11720435321331,0.6819858395582361,15001.279433271427,18235.021518391026,6.714556694030762,M2/M3 common,continuation,81.26464,3.5123005867004395,1.0,0.088938869535923,2.07724666595459,2.023042201995849
630,20160,82575360,3.863917350769043,3.566015720367431,5.953977584838867,0.11545717716217001,0.673095895294966,19024.785634972286,18247.04498270309,6.714556694030762,M2/M3 common,continuation,82.57536,3.4974865913391113,1.0,0.040599789470434,2.077543258666992,2.027206897735595
640,20480,83886080,3.957810163497925,3.65714955329895,6.009194850921631,0.11751667410135201,0.6641537128236931,19053.978403179375,18259.127351225317,6.714556694030762,M2/M3 common,continuation,83.88608,3.5898112773895265,1.0,0.07446052879095001,2.077177762985229,2.010090827941894
650,20800,85196800,3.8254237174987793,3.5254054069519043,5.996351718902588,0.11588042229413902,0.655163086938606,18917.67253563991,18268.91136796189,6.714556694030762,M2/M3 common,continuation,85.1968,3.6203604221343992,1.0,0.054885327816009,2.077101945877075,2.006371259689331
660,21120,86507520,3.782038211822509,3.488955974578857,5.857583045959473,0.117434985935688,0.6461278329918241,18579.824630341187,18273.544519418083,6.714556694030762,M2/M3 common,continuation,86.50752,3.570050668716431,1.0,0.092379413545131,2.077234268188476,2.031169414520263
670,21440,87818240,3.815548658370971,3.517483711242676,5.957267761230469,0.11583240330219201,0.6370517852742781,19029.94352988871,18284.391757379228,6.714556694030762,M2/M3 common,continuation,87.81824,3.5510020732879637,1.0,0.05505433678627,2.077441692352295,2.015812635421753
680,21760,89128960,3.255656957626342,2.986092805862426,5.3872528076171875,0.115400783717632,0.627938795388554,19007.824001584933,18294.631291753263,6.716399192810059,M2/M3 common,continuation,89.12896,3.435017490386963,1.0,0.061434559524059004,2.077340841293335,2.01573896408081
